,Delta_x,Delta_y,Typ_obj,Date,Year,mjd,radius,theta_x,ratio_x,source,epoch,flux,size,ratio_y,cpa,stokes,observer,method,freq,p,EVPA,label,masyr,dmasyr,meandist,meansize,meanpa,t_o,dt_o,mean_flux,qflux,uflux,use_in_fit,counterjet,residual_rms,num_fitted_epochs,dmeandist,dmeanpa,motionphi,dmotionphi,nonradial,accel_par,daccel_par,accel_perp,daccel_perp,accel_x,daccel_x,masyr_x,dmasyr_x,masyr_y,dmasyr_y,t_o_x,dt_o_x,t_o_y,dt_o_y,radial_masyr,dradial_masyr,t_o_radial,dt_o_radial,dx,dy,begin_date,middle_date,end_date,parallel,perpendicular,accel_y,daccel_y,mu_offset,dmu_offset,masyr_a,dmasyr_a,motionphi_a,dmotionphi_a,masyr_x_a,dmasyr_x_a,masyr_y_a,dmasyr_y_a,dx_a,dy_a,mu_offset_a,dmu_offset_a,dmean_flux,rating,inward,stationary,mindist,maxdist,median_m,median_flux,median_size,median_tb,m,max_m,x_o,y_o,inward_a,nonradial_a,tej_blanked,p_atpeak,m_atpeak,i_atpeak,iflux,p_rmstot,qu_rms,EVPA_atpeak,sigma_EVPA,EVPAcoverage,EVPAnepochs,x_m,dx_m,y_m,dy_m,dmeandist_a,dmeanpa_a,x_m_a,dx_m_a,y_m_a,dy_m_a,accel_flag,accel_mag,daccel_mag,accel_ang,daccel_ang,dr_radial,delta,d_delta,theta_y,d_theta,gamma,d_gamma,tvar,d_tvar,FWHM,d_FWHM,dpa,component_number,maj,min,pos,x,y,redshift,is_core
42,-4.901274053281668e-08,-4.4760511741515074e-07,1.0,2015-09-06,2015.678302532512,57271.0,1.6210100446095805,-173.7510109483782,1.0,0506+056,2015-09-06,0.04075999930500984,0.992248,1.0,0.0,I,MLL,UV,15.4,0.000538723,177.5,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,0.000536595,-4.78346e-05,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,0.0291979,0.0689868,0.091088,-1.7182,N,N,Y,0.000552824,0.0304579,0.0181504,0.0184507,9.6226e-05,9.6e-05,176.5,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,3.4212,5,2.756244441570743e-07,2.756244441570743e-07,0.0,-4.901274053281668e-08,-4.4760511741515074e-07,0,False
43,-1.9977655085767765e-07,-3.2546978445679997e-07,1.0,2015-09-06,2015.678302532512,57271.0,1.3748100273258197,-148.45798878857914,1.0,0506+056,2015-09-06,0.010809999890625477,0.335909,1.0,0.0,I,MLL,UV,15.4,-0.0003,,,0.015579,0.010498,1.2398,,-143.26,2114.662,2636.0,,3.12657e-06,0.00028984,1,-1,,15.0,0.032307,1.46,21.33,44.79,N,-0.014869,0.011091,-0.012691,0.011962,-0.01786,0.0066333,0.0056669,0.009439,0.014511,0.010614,2144.842,3668.3,2082.437,3790.5,-0.014563,0.010019,2099.474,23608.0,0.11558,0.13094,2009.0164,2013.7135,2018.4106,N,N,-0.0079478,0.0091481,164.59,44.83,0.016872,0.010507,25.53,37.99,0.0072711,0.0077084,0.015225,0.010771,0.094933,0.13227,168.79,38.02,,-1,N,,1.036,1.47,,,,,-0.0188391,,-0.17103,0.46763,N,N,,0.000302323,0.0185163,0.0163274,0.0159243,9.62232e-05,9.6e-05,226.3,,,,-0.74309,0.030275,-0.99726,0.033721,0.03089,1.3,-0.65276,0.041497,-0.95706,0.057417,N,0.019548,0.0071606,-113.99,26.27,0.12404,,,,,,,,,,,,3,9.330805994522962e-08,9.330805994522962e-08,0.0,-1.9977655085767765e-07,-3.2546978445679997e-07,0,False
44,9.692229241409223e-08,-9.8248642643739e-07,1.0,2016-01-22,2016.0561259411363,57409.0,3.554119957929204,174.36600015002125,1.0,0506+056,2016-01-22,0.02147899940609932,1.75816,1.0,0.0,I,MLL,UV,15.4,0.000364177,142.0,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,8.78928e-05,-0.000353412,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,0.0793836,0.120112,0.062206,-4.0826,N,Y,Y,0.000381172,0.0813608,0.00468496,0.00458756,7.87586e-05,7.85e-05,140.8,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,2.3891,1,4.883777933173405e-07,4.883777933173405e-07,0.0,9.692229241409223e-08,-9.8248642643739e-07,0,False
45,-4.0554559710415106e-09,3.097491374504102e-09,1.0,2016-01-22,2016.0561259411363,57409.0,0.01837099998063412,-52.62799683027007,1.0,0506+056,2016-01-22,0.16934800148010254,0.0577542,1.0,0.0,I,MLL,UV,15.4,0.00297685,186.4,,,,,0.095541,,,,0.37876,0.0029029,0.000659397,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,1,,,,,0.0222936,0.276133,0.0919392,11.34,0.0153791,0.0537596,,,,,,0.00320577,0.0154254,0.207824,0.193565,8.1101e-05,7.85e-05,185.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.6042775996538694e-08,1.6042775996538694e-08,0.0,-4.0554559710415106e-09,3.097491374504102e-09,0,True
46,-1.9141582541237767e-08,-1.3332794424059102e-07,1.0,2016-01-22,2016.0561259411363,57409.0,0.4849019715705052,-171.83000551675792,1.0,0506+056,2016-01-22,0.07083199918270111,0.275235,1.0,0.0,I,MLL,UV,15.4,0.00296578,187.9,,0.030235,0.0051163,0.50176,0.294696,177.33,2017.157,0.42687,0.12283,0.00285486,0.000803502,1,-1,,16.0,0.01284,0.69,144.02,8.49,Y,-0.0054533,0.0054887,-0.00085491,0.0042897,-0.0024582,0.0029983,0.017763,0.002847,-0.024467,0.0060286,2017.196,0.42731,1998.026,9.4931,0.024643,0.0058816,1998.071,7.3071,0.024064,0.051283,2014.0657,2017.615,2021.1643,N,N,0.0049423,0.0064195,33.31,8.52,0.032341,0.0056837,144.65,8.55,0.018713,0.003111,-0.026377,0.0066224,0.024354,0.052048,32.68,8.58,0.029,1,N,,0.383,0.576,0.0216707,0.135786,0.287545,9.88,0.0204369,0.0426079,-0.00068852,-0.46807,N,Y,Y,0.00321244,0.0210611,0.152529,0.145119,8.0083e-05,7.85e-05,187.7,,,,0.0074422,0.0064799,-0.47927,0.013985,0.012956,0.7,0.013134,0.0095421,-0.49071,0.020676,N,0.0055199,0.0084085,-26.44,58.91,0.050357,,,,,,,,,,,2.6236,6,7.645416388868398e-08,7.645416388868398e-08,0.0,-1.9141582541237767e-08,-1.3332794424059102e-07,0,False
47,-8.159113917827199e-08,-4.880406550000771e-07,1.0,2016-01-22,2016.0561259411363,57409.0,1.7813300374248588,-170.50900587076103,1.0,0506+056,2016-01-22,0.036416999995708466,0.930218,1.0,0.0,I,MLL,UV,15.4,0.000418683,179.9,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,0.000418682,-1.06689e-06,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,0.0246987,0.0689868,0.091088,-1.7182,N,N,Y,0.000420037,0.024639,0.0170476,0.0169516,7.87755e-05,7.85e-05,178.8,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,3.2433,5,2.583938965017296e-07,2.583938965017296e-07,0.0,-8.159113917827199e-08,-4.880406550000771e-07,0,False
48,-1.8664593426365172e-07,-2.350247712001874e-07,1.0,2016-01-22,2016.0561259411363,57409.0,1.0804399975004997,-141.54500267827075,1.0,0506+056,2016-01-22,0.011327000334858894,0.484264,1.0,0.0,I,MLL,UV,15.4,-0.00028,,,0.015579,0.010498,1.2398,,-143.26,2114.662,2636.0,,-0.000119841,-0.000244659,1,-1,,15.0,0.032307,1.46,21.33,44.79,N,-0.014869,0.011091,-0.012691,0.011962,-0.01786,0.0066333,0.0056669,0.009439,0.014511,0.010614,2144.842,3668.3,2082.437,3790.5,-0.014563,0.010019,2099.474,23608.0,0.11558,0.13094,2009.0164,2013.7135,2018.4106,N,N,-0.0079478,0.0091481,164.59,44.83,0.016872,0.010507,25.53,37.99,0.0072711,0.0077084,0.015225,0.010771,0.094933,0.13227,168.79,38.02,,-1,N,,1.036,1.47,,,,,-0.0198279,,-0.17103,0.46763,N,N,,0.000324518,0.0233839,0.0138778,0.0141215,7.87699e-05,7.85e-05,119.4,,,,-0.74309,0.030275,-0.99726,0.033721,0.03089,1.3,-0.65276,0.041497,-0.95706,0.057417,N,0.019548,0.0071606,-113.99,26.27,0.12404,,,,,,,,,,,,3,1.3451776226247603e-07,1.3451776226247603e-07,0.0,-1.8664593426365172e-07,-2.350247712001874e-07,0,False
49,1.0258406035745793e-07,-9.729178600537125e-07,1.0,2016-06-16,2016.4558521560575,57555.0,3.521920039976475,173.98099618755688,1.0,0506+056,2016-06-16,0.025431999936699867,1.86112,1.0,0.0,I,MLL,UV,15.4,-0.00035,,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,0.000119737,-0.000113523,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,-0.0833473,0.120112,0.062206,-4.0826,N,Y,Y,-0.00035,-0.00035,0.00431744,0.0041993,8.00786e-05,7.95e-05,,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,2.365,1,5.16977763709292e-07,5.16977763709292e-07,0.0,1.0258406035745793e-07,-9.729178600537125e-07,0,False
50,8.323283728906006e-10,-9.771839870609256e-08,1.0,2016-06-16,2016.4558521560575,57555.0,0.351798996135568,179.51198801512825,1.0,0506+056,2016-06-16,0.10124699771404266,0.287545,1.0,0.0,I,MLL,UV,15.4,0.00370616,218.4,,0.030235,0.0051163,0.50176,0.294696,177.33,2017.157,0.42687,0.12283,0.000845359,0.00360847,1,-1,,16.0,0.01284,0.69,144.02,8.49,Y,-0.0054533,0.0054887,-0.00085491,0.0042897,-0.0024582,0.0029983,0.017763,0.002847,-0.024467,0.0060286,2017.196,0.42731,1998.026,9.4931,0.024643,0.0058816,1998.071,7.3071,0.024064,0.051283,2014.0657,2017.615,2021.1643,N,N,0.0049423,0.0064195,33.31,8.52,0.032341,0.0056837,144.65,8.55,0.018713,0.003111,-0.026377,0.0066224,0.024354,0.052048,32.68,8.58,0.029,1,N,,0.383,0.576,0.0216707,0.135786,0.287545,9.88,0.0156942,0.0426079,-0.00068852,-0.46807,N,Y,Y,0.00394295,0.0157497,0.250351,0.236148,8.34869e-05,7.95e-05,217.4,,,,0.0074422,0.0064799,-0.47927,0.013985,0.012956,0.7,0.013134,0.0095421,-0.49071,0.020676,N,0.0055199,0.0084085,-26.44,58.91,0.050357,,,,,,,,,,,2.9753,6,7.987360817196532e-08,7.987360817196532e-08,0.0,8.323283728906006e-10,-9.771839870609256e-08,0,False
51,-8.295054243490085e-08,-4.7236360956048884e-07,1.0,2016-06-16,2016.4558521560575,57555.0,1.7265300202340144,-170.03999098820788,1.0,0506+056,2016-06-16,0.04361499845981598,0.96153,1.0,0.0,I,MLL,UV,15.4,0.000568254,167.2,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,0.000512061,-0.000246387,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,0.0294238,0.0689868,0.091088,-1.7182,N,N,Y,0.000589556,0.0301049,0.0195834,0.0193127,8.01008e-05,7.95e-05,165.7,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,3.1922,5,2.6709167855187843e-07,2.6709167855187843e-07,0.0,-8.295054243490085e-08,-4.7236360956048884e-07,0,False
52,-2.301389372405538e-07,-2.2348012862494215e-07,1.0,2016-06-16,2016.4558521560575,57555.0,1.1548500276159852,-134.15899868664752,1.0,0506+056,2016-06-16,0.011246000416576862,0.428891,1.0,0.0,I,MLL,UV,15.4,0.000605354,269.1,,0.015579,0.010498,1.2398,,-143.26,2114.662,2636.0,,-0.00060505,1.91667e-05,1,-1,,15.0,0.032307,1.46,21.33,44.79,N,-0.014869,0.011091,-0.012691,0.011962,-0.01786,0.0066333,0.0056669,0.009439,0.014511,0.010614,2144.842,3668.3,2082.437,3790.5,-0.014563,0.010019,2099.474,23608.0,0.11558,0.13094,2009.0164,2013.7135,2018.4106,N,N,-0.0079478,0.0091481,164.59,44.83,0.016872,0.010507,25.53,37.99,0.0072711,0.0077084,0.015225,0.010771,0.094933,0.13227,168.79,38.02,,-1,N,,1.036,1.47,,,,,0.0500425,,-0.17103,0.46763,N,N,,0.000667391,0.0541323,0.0123289,0.0120968,8.00867e-05,7.95e-05,269.9,,,,-0.74309,0.030275,-0.99726,0.033721,0.03089,1.3,-0.65276,0.041497,-0.95706,0.057417,N,0.019548,0.0071606,-113.99,26.27,0.12404,,,,,,,,,,,,3,1.1913638786609226e-07,1.1913638786609226e-07,0.0,-2.301389372405538e-07,-2.2348012862494215e-07,0,False
53,1.2035015117817238e-07,-9.946649015546427e-07,1.0,2016-11-18,2016.880219028063,57710.0,3.6069097343213588,173.10099508178766,1.0,0506+056,2016-11-18,0.023883000016212463,1.91203,1.0,0.0,I,MLL,UV,15.4,0.000290091,176.4,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,0.000287753,-3.6751e-05,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,0.0841594,0.120112,0.062206,-4.0826,N,Y,Y,0.000303927,0.0870696,0.00349062,0.00344692,8.77047e-05,8.7e-05,177.5,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,2.3075,1,5.311194399837404e-07,5.311194399837404e-07,0.0,1.2035015117817238e-07,-9.946649015546427e-07,0,False
54,3.784039304122189e-09,-8.8223607974669e-08,1.0,2016-11-18,2016.880219028063,57710.0,0.3178969998120475,177.54400573708278,1.0,0506+056,2016-11-18,0.15216100215911865,0.319766,1.0,0.0,I,MLL,UV,15.4,0.00560834,187.6,,0.030235,0.0051163,0.50176,0.294696,177.33,2017.157,0.42687,0.12283,0.00541036,0.00147697,1,-1,,16.0,0.01284,0.69,144.02,8.49,Y,-0.0054533,0.0054887,-0.00085491,0.0042897,-0.0024582,0.0029983,0.017763,0.002847,-0.024467,0.0060286,2017.196,0.42731,1998.026,9.4931,0.024643,0.0058816,1998.071,7.3071,0.024064,0.051283,2014.0657,2017.615,2021.1643,N,N,0.0049423,0.0064195,33.31,8.52,0.032341,0.0056837,144.65,8.55,0.018713,0.003111,-0.026377,0.0066224,0.024354,0.052048,32.68,8.58,0.029,1,N,,0.383,0.576,0.0216707,0.135786,0.287545,9.88,0.0167054,0.0426079,-0.00068852,-0.46807,N,Y,Y,0.00617583,0.0172386,0.358257,0.335719,9.29045e-05,8.7e-05,187.0,,,,0.0074422,0.0064799,-0.47927,0.013985,0.012956,0.7,0.013134,0.0095421,-0.49071,0.020676,N,0.0055199,0.0084085,-26.44,58.91,0.050357,,,,,,,,,,,3.2397,6,8.882388868869384e-08,8.882388868869384e-08,0.0,3.784039304122189e-09,-8.8223607974669e-08,0,False
55,-7.34185212625249e-10,2.36780639539802e-08,1.0,2016-11-18,2016.880219028063,57710.0,0.08528199714673886,-1.7759999635026684,1.0,0506+056,2016-11-18,0.3077169954776764,0.0844608,1.0,0.0,I,MLL,UV,15.4,0.00942557,185.1,,,,,0.095541,,,,0.37876,0.00927889,0.00165641,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,1,,,,,0.0222936,0.276133,0.0919392,11.34,0.0253782,0.0537596,,,,,,0.0103598,0.0259144,0.399771,0.371405,9.40294e-05,8.7e-05,184.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.3461391052137515e-08,2.3461391052137515e-08,0.0,-7.34185212625249e-10,2.36780639539802e-08,0,True
56,-6.940954477840933e-08,-4.7066515662663733e-07,1.0,2016-11-18,2016.880219028063,57710.0,1.712720098092695,-171.61098924690285,1.0,0506+056,2016-11-18,0.03976599872112274,0.964808,1.0,0.0,I,MLL,UV,15.4,0.000657333,185.9,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,0.000643246,0.000135357,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,0.0382375,0.0689868,0.091088,-1.7182,N,N,Y,0.000695318,0.0408959,0.0170022,0.0171908,8.77182e-05,8.7e-05,185.7,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,3.2555,5,2.680022248569003e-07,2.680022248569003e-07,0.0,-6.940954477840933e-08,-4.7066515662663733e-07,0,False
57,-2.1703962715946545e-07,-2.602680808649893e-07,1.0,2016-11-18,2016.880219028063,57710.0,1.2199999716490366,-140.1750036652797,1.0,0506+056,2016-11-18,0.00949500035494566,0.298495,1.0,0.0,I,MLL,UV,15.4,0.00044986,263.9,,0.015579,0.010498,1.2398,,-143.26,2114.662,2636.0,,-0.000439692,9.51023e-05,1,-1,,15.0,0.032307,1.46,21.33,44.79,N,-0.014869,0.011091,-0.012691,0.011962,-0.01786,0.0066333,0.0056669,0.009439,0.014511,0.010614,2144.842,3668.3,2082.437,3790.5,-0.014563,0.010019,2099.474,23608.0,0.11558,0.13094,2009.0164,2013.7135,2018.4106,N,N,-0.0079478,0.0091481,164.59,44.83,0.016872,0.010507,25.53,37.99,0.0072711,0.0077084,0.015225,0.010771,0.094933,0.13227,168.79,38.02,,-1,N,,1.036,1.47,,,,,0.0381595,,-0.17103,0.46763,N,N,,0.000470077,0.0391384,0.0120106,0.0117889,8.77108e-05,8.7e-05,266.4,,,,-0.74309,0.030275,-0.99726,0.033721,0.03089,1.3,-0.65276,0.041497,-0.95706,0.057417,N,0.019548,0.0071606,-113.99,26.27,0.12404,,,,,,,,,,,,3,8.291527819892508e-08,8.291527819892508e-08,0.0,-2.1703962715946545e-07,-2.602680808649893e-07,0,False
58,1.1272801714312664e-07,-1.0625452659951407e-06,1.0,2017-06-17,2017.457905544148,57921.0,3.846629982707547,173.94400459658544,1.0,0506+056,2017-06-17,0.022276999428868294,1.92697,1.0,0.0,I,MLL,UV,15.4,0.000349812,172.6,,0.057692,0.012443,3.7122,1.843163,173.74,2025.36,56.676,0.02169,0.00033829,-8.90391e-05,1,-1,,24.0,0.057679,0.54,-138.89,12.26,Y,0.0051006,0.0083703,0.0034903,0.008125,-0.0059575,0.005731,-0.037936,0.0088054,-0.043465,0.014717,2027.0,57.169,1931.431,432.68,0.039187,0.014757,1921.408,330.86,0.16935,0.28452,2009.0164,2015.0903,2021.1643,N,N,-0.0016453,0.0098544,47.38,12.27,0.056306,0.01269,-139.82,12.98,-0.036327,0.008711,-0.04302,0.015126,0.16904,0.29103,46.44,12.98,0.008,1,N,,3.206,4.132,,0.0222772,1.86112,7.53,0.113497,0.120112,0.062206,-4.0826,N,Y,Y,0.000366469,0.119647,0.00306291,0.00308213,0.000103905,0.000103,172.5,,,,0.4518,0.036519,-3.6362,0.06067,0.059353,0.55,0.5012,0.060512,-3.6226,0.10193,N,0.0061805,0.0077332,-105.44,67.25,0.28355,,,,,,,,,,,2.1624,1,5.352694643079303e-07,5.352694643079303e-07,0.0,1.1272801714312664e-07,-1.0625452659951407e-06,0,False
59,1.4265587600093e-09,-1.2001652294202358e-07,1.0,2017-06-17,2017.457905544148,57921.0,0.43209000335913567,179.31899420895724,1.0,0506+056,2017-06-17,0.14437000453472137,0.310952,1.0,0.0,I,MLL,UV,15.4,0.00715415,185.1,,0.030235,0.0051163,0.50176,0.294696,177.33,2017.157,0.42687,0.12283,0.00704063,0.00126942,1,-1,,16.0,0.01284,0.69,144.02,8.49,Y,-0.0054533,0.0054887,-0.00085491,0.0042897,-0.0024582,0.0029983,0.017763,0.002847,-0.024467,0.0060286,2017.196,0.42731,1998.026,9.4931,0.024643,0.0058816,1998.071,7.3071,0.024064,0.051283,2014.0657,2017.615,2021.1643,N,N,0.0049423,0.0064195,33.31,8.52,0.032341,0.0056837,144.65,8.55,0.018713,0.003111,-0.026377,0.0066224,0.024354,0.052048,32.68,8.58,0.029,1,N,,0.383,0.576,0.0216707,0.135786,0.287545,9.88,0.0202806,0.0426079,-0.00068852,-0.46807,N,Y,Y,0.00775201,0.0206758,0.374931,0.352759,0.000109729,0.000103,184.7,,,,0.0074422,0.0064799,-0.47927,0.013985,0.012956,0.7,0.013134,0.0095421,-0.49071,0.020676,N,0.0055199,0.0084085,-26.44,58.91,0.050357,,,,,,,,,,,2.6674,6,8.637555737323055e-08,8.637555737323055e-08,0.0,1.4265587600093e-09,-1.2001652294202358e-07,0,False
60,-1.7111034811279069e-09,1.4446237983634092e-08,1.0,2017-06-17,2017.457905544148,57921.0,0.052369999086861255,-6.755000761886925,1.0,0506+056,2017-06-17,0.3731749951839447,0.0550615,1.0,0.0,I,MLL,UV,15.4,0.0113119,183.7,,,,,0.095541,,,,0.37876,0.0112167,0.00146447,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,1,,,,,0.0222936,0.276133,0.0919392,11.34,0.0273204,0.0537596,,,,,,0.0122855,0.0275364,0.446154,0.414046,0.00011185,0.000103,183.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.5294723709757818e-08,1.5294723709757818e-08,0.0,-1.7111034811279069e-09,1.4446237983634092e-08,0,True
61,-6.934526197710511e-08,-4.583618533615663e-07,1.0,2017-06-17,2017.457905544148,57921.0,1.668879991948305,-171.39699997086052,1.0,0506+056,2017-06-17,0.04202200099825859,0.965192,1.0,0.0,I,MLL,UV,15.4,0.00087431,211.8,,0.041661,0.015187,1.7942,1.008097,-169.75,2009.004,1201.4,0.04815,0.000389159,0.000782926,1,-1,,17.0,0.019409,0.83,-96.57,18.13,N,0.024879,0.022073,0.01327,0.019333,-0.026388,0.021982,-0.041387,0.015048,-0.004766,0.010923,2011.205,1205.1,1648.479,15424.0,0.01247,0.012672,1874.742,70602.0,0.10882,0.079081,2015.6789,2018.4216,2021.1643,N,N,0.009938,0.016568,73.18,18.14,0.040471,0.014628,-97.44,18.7,-0.040131,0.014586,-0.0052391,0.011026,0.10721,0.080816,72.31,18.71,0.014,1,N,,1.716,1.884,0.0332438,0.0420222,0.965192,8.38,0.0425088,0.0689868,0.091088,-1.7182,N,N,Y,0.000896469,0.0441103,0.0203234,0.0205677,0.000103925,0.000103,211.2,,,,-0.29868,0.027224,-1.7631,0.019827,0.019637,0.82,-0.25492,0.044986,-1.7796,0.033899,N,0.028197,0.022285,-69.36,47.9,0.092274,,,,,,,,,,,3.3572,5,2.681088915323926e-07,2.681088915323926e-07,0.0,-6.934526197710511e-08,-4.583618533615663e-07,0,False
